id,first_name,second_name,web_name,element_type,team,now_cost,minutes,goals_scored,assists,expected_goals,expected_assists,clean_sheets,goals_conceded,expected_goals_conceded,saves,bonus,total_points,yellow_cards,red_cards,full_name,position,team_name,cost_millions,minutes_played_flag,goals_per_90,assists_per_90,goal_involvements,goal_involvements_per_90,points_per_million,xg_difference,xa_difference,minutes_share
819,Ishé,Samuels-Smith,Samuels-Smith,2,7,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Ishé Samuels-Smith,Defender,Chelsea,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
820,Ollie,Harrison,Harrison,3,7,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Ollie Harrison,Midfielder,Chelsea,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
830,Jimi,Tauriainen,Tauriainen,3,7,45,1,0,0,0.0,0.0,0,0,0.01,0,0,1,0,0,Jimi Tauriainen,Midfielder,Chelsea,4.5,Low Sample,0.0,0.0,0,0.0,0.2222222222222222,0.0,0.0,0.029239766081871347
838,Josh,Acheampong,Acheampong,2,7,40,5,0,0,0.0,0.0,0,0,0.57,0,0,1,0,0,Josh Acheampong,Defender,Chelsea,4.0,Low Sample,0.0,0.0,0,0.0,0.25,0.0,0.0,0.14619883040935672
847,Teddy,Sharman-Lowe,Sharman-Lowe,1,7,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Teddy Sharman-Lowe,Goalkeeper,Chelsea,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
851,Tyrique,George,George,4,7,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Tyrique George,Forward,Chelsea,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
852,Kiano,Dyer,Dyer,3,7,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Kiano Dyer,Midfielder,Chelsea,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
858,Ted,Curd,Curd,1,7,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Ted Curd,Goalkeeper,Chelsea,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
859,Zak,Sturge,Sturge,2,7,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Zak Sturge,Defender,Chelsea,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
7,Rob,Holding,Holding,2,8,43,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Rob Holding,Defender,Crystal Palace,4.3,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
219,Naouirou,Ahamada,Ahamada,3,8,43,332,0,0,0.4,0.12,0,14,8.93,0,0,16,2,1,Naouirou Ahamada,Midfielder,Crystal Palace,4.3,Low Sample,0.0,0.0,0,0.0,3.7209302325581395,-0.4,-0.12,9.707602339181287
220,Joachim,Andersen,Andersen,2,8,47,3416,2,3,1.75,2.08,10,58,53.71,0,12,121,7,0,Joachim Andersen,Defender,Crystal Palace,4.7,Sufficient Sample,0.05269320843091335,0.07903981264637003,5,0.13173302107728338,25.74468085106383,0.25,0.9199999999999999,99.88304093567251
221,Jordan,Ayew,J.Ayew,3,8,53,2540,4,7,3.97,2.55,11,39,36.77,0,3,109,7,1,Jordan Ayew,Midfielder,Crystal Palace,5.3,Sufficient Sample,0.14173228346456693,0.24803149606299213,11,0.3897637795275591,20.566037735849058,0.029999999999999805,4.45,74.26900584795322
222,Nathaniel,Clyne,Clyne,2,8,43,1335,0,1,0.21,0.21,5,16,21.65,0,0,52,0,0,Nathaniel Clyne,Defender,Crystal Palace,4.3,Sufficient Sample,0.0,0.06741573033707865,1,0.06741573033707865,12.093023255813954,-0.21,0.79,39.03508771929825
223,Cheick,Doucouré,C.Doucouré,3,8,48,920,0,0,0.28,0.76,3,12,13.76,0,0,21,2,0,Cheick Doucouré,Midfielder,Crystal Palace,4.8,Sufficient Sample,0.0,0.0,0,0.0,4.375,-0.28,-0.76,26.900584795321635
224,Malcolm,Ebiowei,Ebiowei,3,8,44,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Malcolm Ebiowei,Midfielder,Crystal Palace,4.4,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
225,Odsonne,Edouard,Edouard,4,8,53,1545,7,0,6.33,0.86,6,24,20.54,0,9,79,4,0,Odsonne Edouard,Forward,Crystal Palace,5.3,Sufficient Sample,0.4077669902912621,0.0,7,0.4077669902912621,14.90566037735849,0.6699999999999999,-0.86,45.17543859649123
226,Eberechi,Eze,Eze,3,8,60,2054,11,5,9.12,5.66,8,28,32.39,0,11,136,3,0,Eberechi Eze,Midfielder,Crystal Palace,6.0,Sufficient Sample,0.4819863680623174,0.21908471275559882,16,0.7010710808179162,22.666666666666668,1.8800000000000008,-0.6600000000000001,60.058479532163744
227,Vicente,Guaita,Guaita,1,8,44,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Vicente Guaita,Goalkeeper,Crystal Palace,4.4,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
228,Marc,Guéhi,Guéhi,2,8,42,2020,0,1,0.58,1.0,6,32,31.51,0,6,66,2,0,Marc Guéhi,Defender,Crystal Palace,4.2,Sufficient Sample,0.0,0.04455445544554456,1,0.04455445544554456,15.714285714285714,-0.58,0.0,59.06432748538012
229,Will,Hughes,Hughes,3,8,49,1886,0,2,0.31,1.7,8,38,30.83,0,2,61,6,0,Will Hughes,Midfielder,Crystal Palace,4.9,Sufficient Sample,0.0,0.09544008483563096,2,0.09544008483563096,12.448979591836734,-0.31,0.30000000000000004,55.146198830409354
230,Sam,Johnstone,Johnstone,1,8,43,1796,0,0,0.0,0.0,6,27,27.17,41,7,68,1,0,Sam Johnstone,Goalkeeper,Crystal Palace,4.3,Sufficient Sample,0.0,0.0,0,0.0,15.813953488372094,0.0,0.0,52.514619883040936
231,Jefferson,Lerma Solís,Lerma,3,8,47,2399,1,1,2.61,1.78,5,46,38.16,0,4,64,8,0,Jefferson Lerma Solís,Midfielder,Crystal Palace,4.7,Sufficient Sample,0.03751563151313047,0.03751563151313047,2,0.07503126302626094,13.617021276595745,-1.6099999999999999,-0.78,70.14619883040936
232,Jean-Philippe,Mateta,Mateta,4,8,51,2274,16,7,10.84,1.3,8,44,40.46,0,22,165,3,0,Jean-Philippe Mateta,Forward,Crystal Palace,5.1,Sufficient Sample,0.633245382585752,0.2770448548812665,23,0.9102902374670185,32.35294117647059,5.16,5.7,66.49122807017544
233,Remi,Matthews,Matthews,1,8,39,3,0,0,0.0,0.0,0,1,0.07,0,0,1,0,0,Remi Matthews,Goalkeeper,Crystal Palace,3.9,Low Sample,0.0,0.0,0,0.0,0.25641025641025644,0.0,0.0,0.08771929824561403
234,Tyrick,Mitchell,Mitchell,2,8,45,3204,2,3,1.27,2.39,10,55,50.84,0,10,119,6,0,Tyrick Mitchell,Defender,Crystal Palace,4.5,Sufficient Sample,0.056179775280898875,0.08426966292134831,5,0.14044943820224717,26.444444444444443,0.73,0.6099999999999999,93.6842105263158
235,Jake,O'Brien,O'Brien,2,8,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Jake O'Brien,Defender,Crystal Palace,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
236,Michael,Olise,Olise,3,8,57,1272,10,6,5.32,4.96,3,19,18.89,0,21,125,0,0,Michael Olise,Midfielder,Crystal Palace,5.7,Sufficient Sample,0.7075471698113208,0.42452830188679247,16,1.1320754716981132,21.929824561403507,4.68,1.04,37.19298245614035
237,Luke,Plange,Plange,4,8,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Luke Plange,Forward,Crystal Palace,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
238,Chris,Richards,C.Richards,2,8,39,2091,1,1,0.6,0.17,4,38,33.16,0,4,62,3,0,Chris Richards,Defender,Crystal Palace,3.9,Sufficient Sample,0.0430416068866571,0.0430416068866571,2,0.0860832137733142,15.897435897435898,0.4,0.83,61.140350877192986
239,Jairo,Riedewald,Riedewald,3,8,43,228,0,0,0.04,0.07,1,3,4.05,0,0,12,0,0,Jairo Riedewald,Midfielder,Crystal Palace,4.3,Low Sample,0.0,0.0,0,0.0,2.7906976744186047,-0.04,-0.07,6.666666666666667
240,Jeffrey,Schlupp,Schlupp,3,8,48,1340,2,2,1.7,1.41,4,25,22.46,0,4,66,1,0,Jeffrey Schlupp,Midfielder,Crystal Palace,4.8,Sufficient Sample,0.13432835820895522,0.13432835820895522,4,0.26865671641791045,13.75,0.30000000000000004,0.5900000000000001,39.1812865497076
241,James,Tomkins,Tomkins,2,8,39,8,0,0,0.0,0.0,0,2,0.78,0,0,3,0,0,James Tomkins,Defender,Crystal Palace,3.9,Low Sample,0.0,0.0,0,0.0,0.7692307692307693,0.0,0.0,0.23391812865497078
242,Joel,Ward,Ward,2,8,45,1978,0,1,0.88,0.25,5,34,30.96,0,0,54,4,0,Joel Ward,Defender,Crystal Palace,4.5,Sufficient Sample,0.0,0.0455005055611729,1,0.0455005055611729,12.0,-0.88,0.75,57.836257309941516
243,Joe,Whitworth,Whitworth,1,8,39,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Joe Whitworth,Goalkeeper,Crystal Palace,3.9,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
385,Dean,Henderson,Henderson,1,8,44,1620,0,0,0.0,0.01,4,30,26.47,58,2,48,2,0,Dean Henderson,Goalkeeper,Crystal Palace,4.4,Sufficient Sample,0.0,0.0,0,0.0,10.909090909090908,0.0,-0.01,47.368421052631575
615,Matheus,França de Oliveira,Matheus França,3,8,48,224,0,2,0.33,0.46,0,7,3.49,0,0,16,1,0,Matheus França de Oliveira,Midfielder,Crystal Palace,4.8,Low Sample,0.0,0.8035714285714286,2,0.8035714285714286,3.3333333333333335,-0.33,1.54,6.549707602339182
657,Jesurun,Rak-Sakyi,Rak-Sakyi,3,8,45,132,0,0,0.41,0.14,1,3,3.21,0,0,8,0,0,Jesurun Rak-Sakyi,Midfielder,Crystal Palace,4.5,Low Sample,0.0,0.0,0,0.0,1.7777777777777777,-0.41,-0.14,3.8596491228070176
658,John-Kymani,Gordon,Gordon,4,8,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,John-Kymani Gordon,Forward,Crystal Palace,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
720,Ademola,Ola-Adebomi,Ola-Adebomi,4,8,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Ademola Ola-Adebomi,Forward,Crystal Palace,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
721,David,Ozoh,Ozoh,3,8,45,148,0,0,0.0,0.01,0,5,3.06,0,0,8,1,0,David Ozoh,Midfielder,Crystal Palace,4.5,Low Sample,0.0,0.0,0,0.0,1.7777777777777777,0.0,-0.01,4.3274853801169595
724,Jadan,Raymond,Raymond,3,8,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Jadan Raymond,Midfielder,Crystal Palace,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
763,Tayo,Adaramola,Adaramola,2,8,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Tayo Adaramola,Defender,Crystal Palace,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
792,Daniel,Muñoz,Muñoz,2,8,45,1440,0,4,1.26,1.26,5,22,19.71,0,3,56,4,0,Daniel Muñoz,Defender,Crystal Palace,4.5,Sufficient Sample,0.0,0.25,4,0.25,12.444444444444445,-1.26,2.74,42.10526315789473
807,Adam,Wharton,Wharton,3,8,50,1296,0,3,0.38,1.5,7,16,18.04,0,4,50,2,0,Adam Wharton,Midfielder,Crystal Palace,5.0,Sufficient Sample,0.0,0.20833333333333331,3,0.20833333333333331,10.0,-0.38,1.5,37.89473684210527
821,Franco,Umeh-Chibueze,Umeh-Chibueze,4,8,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Franco Umeh-Chibueze,Forward,Crystal Palace,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
825,Kaden,Rodney,Rodney,3,8,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Kaden Rodney,Midfielder,Crystal Palace,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
842,Roshaun,Mathurin,Mathurin,3,8,44,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Roshaun Mathurin,Midfielder,Crystal Palace,4.4,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
244,André,Tavares Gomes,André Gomes,3,9,44,505,1,0,0.32,0.43,3,7,8.51,0,0,20,4,0,André Tavares Gomes,Midfielder,Everton,4.4,Sufficient Sample,0.17821782178217824,0.0,1,0.17821782178217824,4.545454545454545,0.6799999999999999,-0.43,14.76608187134503
245,Jarrad,Branthwaite,Branthwaite,2,9,45,3116,3,1,1.62,1.29,12,44,49.43,0,10,124,8,0,Jarrad Branthwaite,Defender,Everton,4.5,Sufficient Sample,0.08664955070603338,0.028883183568677796,4,0.11553273427471118,27.555555555555557,1.38,-0.29000000000000004,91.11111111111111
246,Dominic,Calvert-Lewin,Calvert-Lewin,4,9,58,2166,7,3,12.86,1.58,13,27,31.91,0,9,101,2,0,Dominic Calvert-Lewin,Forward,Everton,5.8,Sufficient Sample,0.29085872576177285,0.12465373961218837,10,0.41551246537396125,17.413793103448278,-5.859999999999999,1.42,63.33333333333333
247,Seamus,Coleman,Coleman,2,9,44,661,0,0,0.0,0.7,4,10,10.48,0,3,30,0,0,Seamus Coleman,Defender,Everton,4.4,Sufficient Sample,0.0,0.0,0,0.0,6.8181818181818175,0.0,-0.7,19.32748538011696
248,Dele,Alli,Dele,3,9,48,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Dele Alli,Midfielder,Everton,4.8,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
249,Abdoulaye,Doucouré,A.Doucoure,3,9,55,2632,7,3,8.7,1.51,12,36,42.26,0,7,116,7,0,Abdoulaye Doucouré,Midfielder,Everton,5.5,Sufficient Sample,0.2393617021276596,0.10258358662613982,10,0.3419452887537994,21.09090909090909,-1.6999999999999993,1.49,76.95906432748538
250,James,Garner,Garner,3,9,49,3001,1,2,2.62,3.75,11,47,48.61,0,3,87,7,0,James Garner,Midfielder,Everton,4.9,Sufficient Sample,0.029990003332222594,0.05998000666444519,3,0.08997000999666778,17.755102040816325,-1.62,-1.75,87.74853801169591
251,Jean-Philippe,Gbamin,Gbamin,3,9,44,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Jean-Philippe Gbamin,Midfielder,Everton,4.4,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
252,Ben,Godfrey,Godfrey,2,9,43,1120,0,0,1.76,0.55,4,13,18.73,0,0,37,2,0,Ben Godfrey,Defender,Everton,4.3,Sufficient Sample,0.0,0.0,0,0.0,8.604651162790699,-1.76,-0.55,32.748538011695906
253,Demarai,Gray,Gray,3,9,53,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Demarai Gray,Midfielder,Everton,5.3,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
254,Idrissa,Gueye,Gana,3,9,48,1885,4,0,1.25,0.82,7,25,29.41,0,10,73,8,0,Idrissa Gueye,Midfielder,Everton,4.8,Sufficient Sample,0.19098143236074272,0.0,4,0.19098143236074272,15.208333333333334,2.75,-0.82,55.11695906432749
257,Michael,Keane,Keane,2,9,42,437,1,0,0.56,0.06,1,13,10.81,0,2,18,2,0,Michael Keane,Defender,Everton,4.2,Low Sample,0.20594965675057209,0.0,1,0.20594965675057209,4.285714285714286,0.43999999999999995,-0.06,12.777777777777777
259,Dwight,McNeil,McNeil,3,9,54,2891,3,8,3.26,7.9,12,39,45.06,0,8,124,2,0,Dwight McNeil,Midfielder,Everton,5.4,Sufficient Sample,0.09339328951919752,0.24904877205119338,11,0.34244206157039087,22.962962962962962,-0.2599999999999998,0.09999999999999964,84.53216374269006
260,Vitalii,Mykolenko,Mykolenko,2,9,45,2469,2,1,1.49,1.07,9,37,39.97,0,9,101,1,0,Vitalii Mykolenko,Defender,Everton,4.5,Sufficient Sample,0.07290400972053462,0.03645200486026731,3,0.10935601458080195,22.444444444444443,0.51,-0.07000000000000006,72.19298245614036
261,Amadou,Onana,Onana,3,9,47,2085,2,0,2.22,1.39,5,38,36.94,0,5,66,5,0,Amadou Onana,Midfielder,Everton,4.7,Sufficient Sample,0.08633093525179855,0.0,2,0.08633093525179855,14.042553191489361,-0.2200000000000002,-1.39,60.96491228070175
262,Nathan,Patterson,Patterson,2,9,43,1000,0,2,0.34,1.03,2,21,20.6,0,3,34,4,0,Nathan Patterson,Defender,Everton,4.3,Sufficient Sample,0.0,0.18,2,0.18,7.906976744186047,-0.34,0.97,29.239766081871345
263,Jordan,Pickford,Pickford,1,9,48,3420,0,0,0.0,0.46,13,51,56.01,121,22,153,5,0,Jordan Pickford,Goalkeeper,Everton,4.8,Sufficient Sample,0.0,0.0,0,0.0,31.875,0.0,-0.46,100.0
264,Ellis,Simms,Simms,4,9,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Ellis Simms,Forward,Everton,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
265,James,Tarkowski,Tarkowski,2,9,46,3420,1,1,2.55,2.66,13,51,55.64,0,10,117,11,0,James Tarkowski,Defender,Everton,4.6,Sufficient Sample,0.02631578947368421,0.02631578947368421,2,0.05263157894736842,25.434782608695656,-1.5499999999999998,-1.6600000000000001,100.0
266,João,Neves Virgínia,J.Virginia,1,9,39,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,João Neves Virgínia,Goalkeeper,Everton,3.9,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
579,Andy,Lonergan,Lonergan,1,9,39,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Andy Lonergan,Goalkeeper,Everton,3.9,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
588,Ashley,Young,Young,2,9,44,2277,0,1,0.67,1.51,9,34,37.73,0,3,76,5,1,Ashley Young,Defender,Everton,4.4,Sufficient Sample,0.0,0.039525691699604744,1,0.039525691699604744,17.27272727272727,-0.67,-0.51,66.57894736842105
601,Arnaut,Danjuma Groeneveld,Danjuma,3,9,52,587,1,0,2.63,0.42,2,10,9.74,0,0,26,0,0,Arnaut Danjuma Groeneveld,Midfielder,Everton,5.2,Sufficient Sample,0.15332197614991483,0.0,1,0.15332197614991483,5.0,-1.63,-0.42,17.163742690058477
624,Lewis,Dobbin,Dobbin,3,9,45,226,1,0,0.34,0.12,1,3,3.72,0,0,18,1,0,Lewis Dobbin,Midfielder,Everton,4.5,Low Sample,0.39823008849557523,0.0,1,0.39823008849557523,4.0,0.6599999999999999,-0.12,6.608187134502924
645,Youssef,Ramalho Chermiti,Y. Chermiti,4,9,48,196,0,0,0.74,0.3,1,4,5.04,0,0,16,3,0,Youssef Ramalho Chermiti,Forward,Everton,4.8,Low Sample,0.0,0.0,0,0.0,3.3333333333333335,-0.74,-0.3,5.730994152046784
649,Thomas,Cannon,Cannon,4,9,45,1,0,0,0.0,0.0,0,0,0.28,0,0,1,0,0,Thomas Cannon,Forward,Everton,4.5,Low Sample,0.0,0.0,0,0.0,0.2222222222222222,0.0,0.0,0.029239766081871347
650,Tyler,Onyango,Onyango,3,9,44,1,0,0,0.0,0.0,0,0,0.0,0,0,1,0,0,Tyler Onyango,Midfielder,Everton,4.4,Low Sample,0.0,0.0,0,0.0,0.22727272727272727,0.0,0.0,0.029239766081871347
661,Jack,Harrison,Harrison,3,9,55,2212,3,3,3.68,3.02,11,26,34.15,0,5,92,1,0,Jack Harrison,Midfielder,Everton,5.5,Sufficient Sample,0.12206148282097648,0.12206148282097648,6,0.24412296564195296,16.727272727272727,-0.6800000000000002,-0.020000000000000018,64.6783625730994
691,Norberto Bercique,Gomes Betuncal,Beto,4,9,57,943,3,0,6.46,0.3,2,20,18.11,0,3,50,2,0,Norberto Bercique Gomes Betuncal,Forward,Everton,5.7,Sufficient Sample,0.2863202545068929,0.0,3,0.2863202545068929,8.771929824561402,-3.46,-0.3,27.573099415204677
719,Mackenzie,Hunt,Hunt,3,9,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Mackenzie Hunt,Midfielder,Everton,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
760,Jenson,Metcalfe,Metcalfe,3,9,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Jenson Metcalfe,Midfielder,Everton,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
761,Elijah,Campbell,Campbell,2,9,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Elijah Campbell,Defender,Everton,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
841,Lewis,Warrington,Warrington,3,9,45,1,0,0,0.0,0.0,0,0,0.0,0,0,1,0,0,Lewis Warrington,Midfielder,Everton,4.5,Low Sample,0.0,0.0,0,0.0,0.2222222222222222,0.0,0.0,0.029239766081871347
863,Billy,Crellin,Crellin,1,9,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Billy Crellin,Goalkeeper,Everton,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
193,Armando,Broja,Broja,4,10,49,529,1,2,2.24,0.23,3,9,8.4,0,0,35,0,0,Armando Broja,Forward,Fulham,4.9,Sufficient Sample,0.17013232514177692,0.34026465028355385,3,0.5103969754253308,7.142857142857142,-1.2400000000000002,1.77,15.46783625730994
256,Alex,Iwobi,Iwobi,3,10,53,2331,5,2,5.23,4.2,7,41,37.63,0,9,102,2,0,Alex Iwobi,Midfielder,Fulham,5.3,Sufficient Sample,0.19305019305019305,0.07722007722007722,7,0.2702702702702703,19.245283018867926,-0.23000000000000043,-2.2,68.15789473684211
267,Andreas,Hoelgebaum Pereira,Andreas,3,10,53,2611,3,9,4.52,5.72,14,40,42.91,0,7,127,6,0,Andreas Hoelgebaum Pereira,Midfielder,Fulham,5.3,Sufficient Sample,0.10340865568747605,0.31022596706242817,12,0.4136346227499042,23.962264150943398,-1.5199999999999996,3.2800000000000002,76.34502923976608
268,Tom,Cairney,Cairney,3,10,49,1472,1,6,1.03,2.58,4,27,29.53,0,2,70,3,0,Tom Cairney,Midfielder,Fulham,4.9,Sufficient Sample,0.061141304347826095,0.36684782608695654,7,0.42798913043478265,14.285714285714285,-0.030000000000000027,3.42,43.04093567251462
269,Ivan,Neves Abreu Cavaleiro,I.Cavaleiro,3,10,50,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Ivan Neves Abreu Cavaleiro,Midfielder,Fulham,5.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
270,Bobby,De Cordova-Reid,De Cordova-Reid,3,10,52,1410,6,3,4.55,1.12,3,29,28.79,0,7,92,4,0,Bobby De Cordova-Reid,Midfielder,Fulham,5.2,Sufficient Sample,0.3829787234042553,0.19148936170212766,9,0.574468085106383,17.692307692307693,1.4500000000000002,1.88,41.228070175438596
271,Issa,Diop,Diop,2,10,44,1423,0,0,0.26,0.42,5,26,33.2,0,3,43,2,1,Issa Diop,Defender,Fulham,4.4,Sufficient Sample,0.0,0.0,0,0.0,9.772727272727272,-0.26,-0.42,41.60818713450292
272,Tyrese,Francois,Francois,3,10,44,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Tyrese Francois,Midfielder,Fulham,4.4,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
273,Anthony,Knockaert,Knockaert,3,10,44,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Anthony Knockaert,Midfielder,Fulham,4.4,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
274,Terence,Kongolo,Kongolo,2,10,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Terence Kongolo,Defender,Fulham,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
275,Bernd,Leno,Leno,1,10,48,3420,0,0,0.0,0.0,10,61,64.14,134,15,133,3,0,Bernd Leno,Goalkeeper,Fulham,4.8,Sufficient Sample,0.0,0.0,0,0.0,27.708333333333336,0.0,0.0,100.0
276,Saša,Lukić,Lukić,3,10,43,1113,1,0,1.49,0.46,5,20,22.86,0,0,43,3,0,Saša Lukić,Midfielder,Fulham,4.3,Sufficient Sample,0.08086253369272237,0.0,1,0.08086253369272237,10.0,-0.49,-0.46,32.54385964912281
277,Kevin,Mbabu,Mbabu,2,10,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Kevin Mbabu,Defender,Fulham,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
278,Aleksandar,Mitrović,Mitrović,4,10,74,32,0,0,0.16,0.02,0,0,0.6,0,0,1,0,0,Aleksandar Mitrović,Forward,Fulham,7.4,Low Sample,0.0,0.0,0,0.0,0.13513513513513511,-0.16,-0.02,0.9356725146198831
279,Rodrigo,Muniz Carvalho,Muniz,4,10,43,1589,9,2,8.76,0.94,6,27,26.67,0,12,97,1,0,Rodrigo Muniz Carvalho,Forward,Fulham,4.3,Sufficient Sample,0.5097545626179988,0.11327879169288861,11,0.6230333543108874,22.558139534883722,0.2400000000000002,1.06,46.461988304093566
280,João,Palhinha Gonçalves,J.Palhinha,3,10,50,2698,4,1,3.39,0.99,9,46,49.59,0,8,91,13,0,João Palhinha Gonçalves,Midfielder,Fulham,5.0,Sufficient Sample,0.1334321719792439,0.033358042994810974,5,0.16679021497405486,18.2,0.6099999999999999,0.010000000000000009,78.88888888888889
281,Tim,Ream,Ream,2,10,44,1503,1,0,0.96,0.16,3,31,34.03,0,4,40,2,1,Tim Ream,Defender,Fulham,4.4,Sufficient Sample,0.059880239520958084,0.0,1,0.059880239520958084,9.09090909090909,0.040000000000000036,-0.16,43.94736842105263
282,Harrison,Reed,Reed,3,10,43,1317,0,2,0.29,1.49,6,23,25.65,0,0,47,6,0,Harrison Reed,Midfielder,Fulham,4.3,Sufficient Sample,0.0,0.1366742596810934,2,0.1366742596810934,10.930232558139535,-0.29,0.51,38.50877192982456
283,Antonee,Robinson,Robinson,2,10,45,3266,0,6,0.68,3.75,9,60,61.93,0,8,104,6,0,Antonee Robinson,Defender,Fulham,4.5,Sufficient Sample,0.0,0.1653398652786283,6,0.1653398652786283,23.11111111111111,-0.68,2.25,95.49707602339181
284,Marek,Rodák,Rodák,1,10,39,0,0,0,0.0,0.0,0,0,0.0,0,0,-1,1,0,Marek Rodák,Goalkeeper,Fulham,3.9,Low Sample,0.0,0.0,0,0.0,-0.25641025641025644,0.0,0.0,0.0
285,Kenny,Tete,Tete,2,10,44,863,1,0,0.86,0.46,2,21,22.97,0,0,27,2,0,Kenny Tete,Defender,Fulham,4.4,Sufficient Sample,0.10428736964078796,0.0,1,0.10428736964078796,6.136363636363636,0.14,-0.46,25.23391812865497
286,Tosin,Adarabioyo,Tosin,2,10,43,1616,2,0,0.78,0.32,6,25,28.19,0,2,66,2,0,Tosin Adarabioyo,Defender,Fulham,4.3,Sufficient Sample,0.11138613861386139,0.0,2,0.11138613861386139,15.348837209302326,1.22,-0.32,47.251461988304094
